,Unnamed: 0_x,City,Population_x,ViolentCrime_x,Murder_x,Rape_x,Robbery_x,AggAssault_x,PropertyCrime_x,Burglary_x,Theft_x,VehicleTheft_x,Arson_x,Unnamed: 0_y,ZIPCODE,State,Metro,CountyName,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,Unnamed: 0,Population_y,ViolentCrime_y,Murder_y,Rape_y,Robbery_y,AggAssault_y,PropertyCrime_y,Burglary_y,Theft_y,VehicleTheft_y,Arson_y
541,276,Newport Beach,85325.0,135.0,5.0,29.0,32.0,69.0,1764.0,273.0,1344.0,147.0,7.0,16923,92662,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2934507.0,2927820.0,2923013.0,2904011.0,2906276.0,2899163.0,2918537.0,2949521.0,2995985.0,3014477.0,2963642.0,2912850.0,276,85325.0,135.0,5.0,29.0,32.0,69.0,1764.0,273.0,1344.0,147.0,7.0
542,277,Norco,26557.0,49.0,0.0,3.0,14.0,32.0,669.0,136.0,434.0,99.0,0.0,4172,92860,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,546926.0,548777.0,551441.0,553504.0,554577.0,554495.0,555145.0,555963.0,556793.0,557486.0,557055.0,559787.0,277,26557.0,49.0,0.0,3.0,14.0,32.0,669.0,136.0,434.0,99.0,0.0
543,278,Norwalk,105067.0,432.0,5.0,21.0,138.0,268.0,1571.0,343.0,922.0,306.0,18.0,9,90650,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,487572.0,485517.0,484164.0,484345.0,485361.0,486121.0,484453.0,484143.0,485745.0,489355.0,492048.0,495037.0,278,105067.0,432.0,5.0,21.0,138.0,268.0,1571.0,343.0,922.0,306.0,18.0
544,279,Novato,56134.0,148.0,0.0,6.0,26.0,116.0,890.0,102.0,711.0,77.0,3.0,4267,94947,CA,"San Francisco-Oakland-Berkeley, CA",Marin County,840887.0,841209.0,842746.0,838244.0,834445.0,829637.0,823181.0,814916.0,807181.0,803636.0,803857.0,803521.0,279,56134.0,148.0,0.0,6.0,26.0,116.0,890.0,102.0,711.0,77.0,3.0
545,279,Novato,56134.0,148.0,0.0,6.0,26.0,116.0,890.0,102.0,711.0,77.0,3.0,6112,94945,CA,"San Francisco-Oakland-Berkeley, CA",Marin County,876060.0,878433.0,881159.0,879724.0,878501.0,877288.0,873258.0,865556.0,858419.0,853593.0,852669.0,850942.0,279,56134.0,148.0,0.0,6.0,26.0,116.0,890.0,102.0,711.0,77.0,3.0
546,279,Novato,56134.0,148.0,0.0,6.0,26.0,116.0,890.0,102.0,711.0,77.0,3.0,6691,94949,CA,"San Francisco-Oakland-Berkeley, CA",Marin County,967379.0,968074.0,968344.0,965342.0,966776.0,967756.0,965029.0,955947.0,948398.0,941000.0,938268.0,935674.0,279,56134.0,148.0,0.0,6.0,26.0,116.0,890.0,102.0,711.0,77.0,3.0
547,280,Oakdale,23808.0,40.0,1.0,5.0,9.0,25.0,531.0,99.0,342.0,90.0,0.0,2588,95361,CA,"Modesto, CA",Stanislaus County,389559.0,389970.0,389118.0,391693.0,392641.0,393654.0,391861.0,392569.0,392730.0,395795.0,396678.0,398714.0,280,23808.0,40.0,1.0,5.0,9.0,25.0,531.0,99.0,342.0,90.0,0.0
548,280,Oakdale,23808.0,40.0,1.0,5.0,9.0,25.0,531.0,99.0,342.0,90.0,0.0,15178,95230,CA,"Modesto, CA",Stanislaus County,506023.0,505093.0,504320.0,504648.0,506608.0,510744.0,513368.0,515827.0,516488.0,514915.0,513722.0,513171.0,280,23808.0,40.0,1.0,5.0,9.0,25.0,531.0,99.0,342.0,90.0,0.0
549,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,784,94601,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,562888.0,558353.0,557296.0,557712.0,558427.0,560284.0,565683.0,571704.0,575809.0,573422.0,572129.0,573324.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
550,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,1298,94605,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,646077.0,644370.0,645884.0,646620.0,645815.0,646531.0,650900.0,653705.0,655752.0,654981.0,655213.0,658490.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
551,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,2013,94606,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,681334.0,677174.0,676732.0,677470.0,676498.0,676864.0,679224.0,681533.0,681920.0,678682.0,676495.0,678686.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
552,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,2268,94621,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,440028.0,440212.0,442019.0,442955.0,444955.0,448010.0,451545.0,451724.0,452379.0,452380.0,453820.0,455976.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
553,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,2856,94603,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,472956.0,472607.0,474344.0,475841.0,477256.0,479282.0,481636.0,482502.0,483843.0,484088.0,484912.0,486752.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
554,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,3083,94610,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1238934.0,1237588.0,1240439.0,1244705.0,1249101.0,1257534.0,1283220.0,1298873.0,1311810.0,1296228.0,1286852.0,1288042.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
555,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,3318,94602,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,943152.0,940971.0,944061.0,947193.0,949022.0,951171.0,959517.0,965894.0,975513.0,970048.0,966670.0,966093.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
556,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,4197,94607,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,652051.0,650179.0,648448.0,647388.0,644744.0,645553.0,648108.0,650975.0,653397.0,653194.0,653350.0,656492.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
557,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,4806,94619,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,783265.0,781198.0,782741.0,784952.0,786046.0,785074.0,789492.0,792750.0,798656.0,796440.0,793852.0,793518.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
558,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,5287,94609,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1049528.0,1045914.0,1044649.0,1042339.0,1036427.0,1033454.0,1044030.0,1053526.0,1068571.0,1064678.0,1060990.0,1064226.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
559,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,7221,94618,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1532243.0,1529705.0,1533018.0,1534905.0,1532919.0,1540924.0,1570028.0,1596120.0,1616999.0,1614162.0,1611409.0,1617914.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
560,281,Oakland,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0,7691,94612,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,663876.0,659304.0,657415.0,655494.0,654700.0,657280.0,662868.0,666077.0,667951.0,664117.0,661309.0,661026.0,281,434036.0,5520.0,78.0,372.0,2859.0,2211.0,27868.0,2599.0,20228.0,5041.0,207.0
561,282,Oakley,43014.0,51.0,0.0,7.0,17.0,27.0,497.0,74.0,336.0,87.0,3.0,1800,94561,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,545124.0,543586.0,539542.0,538177.0,538756.0,540458.0,543666.0,547183.0,549515.0,549949.0,550310.0,553438.0,282,43014.0,51.0,0.0,7.0,17.0,27.0,497.0,74.0,336.0,87.0,3.0
562,283,Oceanside,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0,520,92057,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,496178.0,494282.0,494079.0,497163.0,499004.0,500723.0,502248.0,503043.0,502970.0,503416.0,506288.0,509317.0,283,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0
563,283,Oceanside,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0,767,92056,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,524736.0,522571.0,522336.0,525899.0,528108.0,530475.0,532596.0,533978.0,534268.0,534983.0,537439.0,540228.0,283,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0
564,283,Oceanside,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0,1735,92054,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,679190.0,676573.0,675679.0,679282.0,682208.0,685537.0,688285.0,691387.0,693277.0,694835.0,696694.0,698651.0,283,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0
565,283,Oceanside,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0,2918,92058,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,468973.0,467775.0,468995.0,473103.0,475503.0,476752.0,477571.0,477301.0,476526.0,475914.0,477579.0,480085.0,283,177129.0,712.0,4.0,97.0,163.0,448.0,3736.0,426.0,2858.0,452.0,23.0
566,284,Ojai,7499.0,8.0,0.0,5.0,0.0,3.0,74.0,15.0,56.0,3.0,1.0,5976,93023,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,726949.0,727268.0,728734.0,729261.0,728471.0,724847.0,722677.0,723134.0,726661.0,730480.0,730442.0,733553.0,284,7499.0,8.0,0.0,5.0,0.0,3.0,74.0,15.0,56.0,3.0,1.0
567,285,Ontario,183322.0,659.0,10.0,85.0,223.0,341.0,4290.0,710.0,2652.0,928.0,31.0,278,91762,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,429020.0,430207.0,431983.0,433306.0,435097.0,435897.0,435705.0,436600.0,437443.0,439427.0,440681.0,442129.0,285,183322.0,659.0,10.0,85.0,223.0,341.0,4290.0,710.0,2652.0,928.0,31.0
568,285,Ontario,183322.0,659.0,10.0,85.0,223.0,341.0,4290.0,710.0,2652.0,928.0,31.0,323,91761,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,450477.0,450429.0,450975.0,451128.0,452368.0,452685.0,451950.0,451759.0,451885.0,454085.0,456015.0,457804.0,285,183322.0,659.0,10.0,85.0,223.0,341.0,4290.0,710.0,2652.0,928.0,31.0
569,285,Ontario,183322.0,659.0,10.0,85.0,223.0,341.0,4290.0,710.0,2652.0,928.0,31.0,553,91764,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,407485.0,408171.0,409481.0,410210.0,411758.0,412031.0,411549.0,411800.0,412441.0,414456.0,416174.0,418296.0,285,183322.0,659.0,10.0,85.0,223.0,341.0,4290.0,710.0,2652.0,928.0,31.0
570,286,Orange,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0,1588,92867,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,749163.0,747509.0,747189.0,746345.0,747610.0,747363.0,748457.0,750035.0,754491.0,757075.0,756618.0,754666.0,286,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0
571,286,Orange,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0,2259,92869,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,739465.0,737090.0,736571.0,735361.0,735877.0,734248.0,734119.0,735584.0,741113.0,745337.0,745551.0,743889.0,286,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0
572,286,Orange,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0,4326,92868,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,567245.0,565688.0,565329.0,565371.0,566956.0,567345.0,568388.0,569483.0,573279.0,575289.0,576062.0,575292.0,286,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0
573,286,Orange,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0,5932,92865,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,663538.0,661812.0,660913.0,659599.0,660228.0,659106.0,659249.0,659364.0,663702.0,666510.0,667388.0,666215.0,286,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0
574,286,Orange,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0,7061,92866,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,695625.0,692929.0,692809.0,692081.0,693483.0,693087.0,694475.0,695928.0,699289.0,700271.0,698692.0,696540.0,286,139830.0,180.0,3.0,18.0,76.0,83.0,2184.0,387.0,1546.0,251.0,7.0
575,287,Orange Cove,9635.0,18.0,0.0,0.0,2.0,16.0,61.0,12.0,38.0,11.0,0.0,9990,93646,CA,"Fresno, CA",Fresno County,179962.0,180026.0,180140.0,180141.0,180994.0,182508.0,184886.0,186894.0,187554.0,188282.0,188625.0,189530.0,287,9635.0,18.0,0.0,0.0,2.0,16.0,61.0,12.0,38.0,11.0,0.0
576,288,Orinda,20071.0,17.0,5.0,2.0,7.0,3.0,195.0,52.0,125.0,18.0,0.0,6142,94563,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2081743.0,2064736.0,2046368.0,2031513.0,2025221.0,2022923.0,2026673.0,2030396.0,2028947.0,2034027.0,2044634.0,2061195.0,288,20071.0,17.0,5.0,2.0,7.0,3.0,195.0,52.0,125.0,18.0,0.0
577,289,Orland,7679.0,33.0,0.0,4.0,8.0,21.0,134.0,23.0,86.0,25.0,0.0,7114,95963,CA,,Glenn County,283784.0,284366.0,284685.0,286062.0,287471.0,288883.0,288637.0,288188.0,287594.0,289123.0,290554.0,292042.0,289,7679.0,33.0,0.0,4.0,8.0,21.0,134.0,23.0,86.0,25.0,0.0
578,290,Oroville,19268.0,122.0,2.0,24.0,30.0,66.0,822.0,176.0,435.0,211.0,19.0,3533,95966,CA,"Chico, CA",Butte County,224858.0,231949.0,236770.0,239812.0,241899.0,244694.0,248592.0,252015.0,254270.0,254666.0,255600.0,255614.0,290,19268.0,122.0,2.0,24.0,30.0,66.0,822.0,176.0,435.0,211.0,19.0
579,290,Oroville,19268.0,122.0,2.0,24.0,30.0,66.0,822.0,176.0,435.0,211.0,19.0,5480,95965,CA,"Chico, CA",Butte County,220081.0,226430.0,231944.0,236096.0,239004.0,241856.0,246129.0,249716.0,252546.0,253304.0,255168.0,255288.0,290,19268.0,122.0,2.0,24.0,30.0,66.0,822.0,176.0,435.0,211.0,19.0
580,290,Oroville,19268.0,122.0,2.0,24.0,30.0,66.0,822.0,176.0,435.0,211.0,19.0,26664,95974,CA,"Chico, CA",Butte County,,,,,,,,,,,,,290,19268.0,122.0,2.0,24.0,30.0,66.0,822.0,176.0,435.0,211.0,19.0
581,291,Oxnard,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0,56,93033,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,502494.0,502714.0,502820.0,504734.0,505869.0,505508.0,504348.0,504472.0,506811.0,510130.0,511626.0,514786.0,291,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0
582,291,Oxnard,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0,501,93030,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,518570.0,519447.0,520169.0,522173.0,523950.0,524114.0,524517.0,525255.0,527441.0,529955.0,531043.0,534753.0,291,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0
583,291,Oxnard,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0,869,93036,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,509906.0,510340.0,511766.0,513551.0,515027.0,514562.0,514271.0,514771.0,516530.0,519128.0,520251.0,523535.0,291,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0
584,291,Oxnard,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0,3673,93035,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,634477.0,633311.0,632858.0,633972.0,634793.0,633516.0,632176.0,633751.0,636947.0,640530.0,640438.0,642492.0,291,211349.0,724.0,13.0,62.0,275.0,374.0,4242.0,670.0,2987.0,585.0,48.0
585,292,Pacifica,38938.0,79.0,1.0,22.0,14.0,42.0,533.0,81.0,408.0,44.0,2.0,2455,94044,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1097813.0,1091063.0,1089905.0,1095557.0,1101233.0,1101612.0,1100618.0,1095545.0,1095775.0,1088440.0,1087178.0,1088138.0,292,38938.0,79.0,1.0,22.0,14.0,42.0,533.0,81.0,408.0,44.0,2.0
586,293,Pacific Grove,15605.0,14.0,0.0,1.0,1.0,12.0,169.0,27.0,136.0,6.0,0.0,7381,93950,CA,"Salinas, CA",Monterey County,979381.0,981454.0,981387.0,978378.0,972265.0,972753.0,965961.0,961432.0,954036.0,957193.0,960222.0,962430.0,293,15605.0,14.0,0.0,1.0,1.0,12.0,169.0,27.0,136.0,6.0,0.0
587,294,Palmdale,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0,131,93550,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,285959.0,285910.0,286142.0,286667.0,287776.0,289347.0,289777.0,290548.0,291640.0,293441.0,294716.0,296125.0,294,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0
588,294,Palmdale,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0,677,93551,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,405168.0,404833.0,404180.0,404294.0,404614.0,405644.0,405163.0,405413.0,406800.0,409123.0,410831.0,412729.0,294,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0
589,294,Palmdale,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0,2080,93552,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,317273.0,316976.0,316760.0,317022.0,318062.0,319579.0,319864.0,320792.0,322128.0,324213.0,325444.0,326881.0,294,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0
590,294,Palmdale,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0,11331,93591,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,232036.0,233611.0,235227.0,237478.0,239216.0,240388.0,240647.0,240782.0,241418.0,242262.0,242559.0,243346.0,294,157138.0,658.0,8.0,55.0,194.0,401.0,2230.0,447.0,1384.0,399.0,17.0
591,295,Palm Desert,53776.0,136.0,3.0,7.0,24.0,102.0,1848.0,338.0,1382.0,128.0,6.0,2813,92260,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,361971.0,363447.0,365883.0,367800.0,368887.0,369916.0,372865.0,375713.0,378141.0,378880.0,377916.0,378312.0,295,53776.0,136.0,3.0,7.0,24.0,102.0,1848.0,338.0,1382.0,128.0,6.0
592,295,Palm Desert,53776.0,136.0,3.0,7.0,24.0,102.0,1848.0,338.0,1382.0,128.0,6.0,4995,92211,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,352065.0,353630.0,355795.0,356922.0,357285.0,358042.0,359536.0,360754.0,361056.0,362010.0,361790.0,363518.0,295,53776.0,136.0,3.0,7.0,24.0,102.0,1848.0,338.0,1382.0,128.0,6.0
593,296,Palm Springs,48846.0,267.0,7.0,38.0,66.0,156.0,1966.0,502.0,1210.0,254.0,4.0,3410,92262,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,431233.0,433798.0,436330.0,437638.0,437964.0,438657.0,444260.0,449753.0,454186.0,453070.0,450331.0,449862.0,296,48846.0,267.0,7.0,38.0,66.0,156.0,1966.0,502.0,1210.0,254.0,4.0
594,296,Palm Springs,48846.0,267.0,7.0,38.0,66.0,156.0,1966.0,502.0,1210.0,254.0,4.0,6465,92264,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,370444.0,372275.0,374596.0,375968.0,376617.0,377760.0,382366.0,386754.0,390050.0,388334.0,385704.0,385043.0,296,48846.0,267.0,7.0,38.0,66.0,156.0,1966.0,502.0,1210.0,254.0,4.0
595,297,Palo Alto,66938.0,86.0,1.0,10.0,46.0,29.0,1983.0,179.0,1722.0,82.0,8.0,4316,94306,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2875523.0,2831362.0,2801680.0,2787298.0,2775015.0,2752167.0,2734504.0,2722698.0,2744511.0,2754368.0,2768924.0,2775294.0,297,66938.0,86.0,1.0,10.0,46.0,29.0,1983.0,179.0,1722.0,82.0,8.0
596,297,Palo Alto,66938.0,86.0,1.0,10.0,46.0,29.0,1983.0,179.0,1722.0,82.0,8.0,6602,94301,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4079089.0,4012540.0,3967393.0,3954428.0,3930990.0,3885182.0,3804336.0,3760559.0,3775662.0,3807177.0,3825255.0,3818048.0,297,66938.0,86.0,1.0,10.0,46.0,29.0,1983.0,179.0,1722.0,82.0,8.0
597,297,Palo Alto,66938.0,86.0,1.0,10.0,46.0,29.0,1983.0,179.0,1722.0,82.0,8.0,15533,94304,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3468523.0,3420230.0,3384180.0,3381618.0,3369313.0,3346236.0,3311054.0,3289108.0,3301723.0,3320134.0,3340970.0,3363877.0,297,66938.0,86.0,1.0,10.0,46.0,29.0,1983.0,179.0,1722.0,82.0,8.0
598,299,Paradise,26879.0,22.0,0.0,5.0,1.0,16.0,202.0,83.0,51.0,68.0,1.0,5473,95969,CA,"Chico, CA",Butte County,264523.0,270306.0,275847.0,281341.0,285601.0,287125.0,289195.0,288444.0,286716.0,283523.0,283955.0,284807.0,299,26879.0,22.0,0.0,5.0,1.0,16.0,202.0,83.0,51.0,68.0,1.0
599,300,Paramount,54422.0,347.0,4.0,16.0,151.0,176.0,1246.0,187.0,775.0,284.0,6.0,636,90723,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,429338.0,428162.0,427676.0,428321.0,429779.0,432226.0,432091.0,432702.0,433875.0,437243.0,439848.0,443037.0,300,54422.0,347.0,4.0,16.0,151.0,176.0,1246.0,187.0,775.0,284.0,6.0
600,301,Parlier,15384.0,62.0,0.0,2.0,9.0,51.0,179.0,24.0,106.0,49.0,7.0,7374,93648,CA,"Fresno, CA",Fresno County,186999.0,188436.0,190894.0,193123.0,193730.0,194697.0,196322.0,198746.0,199385.0,200232.0,200682.0,201359.0,301,15384.0,62.0,0.0,2.0,9.0,51.0,179.0,24.0,106.0,49.0,7.0
601,302,Pasadena,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0,2232,91104,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,862527.0,857860.0,854890.0,854178.0,854377.0,856612.0,851643.0,851376.0,851819.0,858302.0,861564.0,867182.0,302,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0
602,302,Pasadena,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0,2810,91107,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,944278.0,940699.0,935563.0,932989.0,931344.0,933008.0,926527.0,924585.0,924311.0,932032.0,936008.0,940328.0,302,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0
603,302,Pasadena,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0,4080,91103,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,795909.0,792485.0,791473.0,792738.0,794559.0,796745.0,791663.0,791759.0,793036.0,800568.0,804866.0,808659.0,302,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0
604,302,Pasadena,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0,4964,91106,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,725416.0,722060.0,718933.0,717556.0,718010.0,719146.0,711131.0,706094.0,703201.0,708867.0,711845.0,715057.0,302,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0
605,302,Pasadena,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0,5810,91101,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,606298.0,603779.0,602606.0,602632.0,604887.0,607005.0,602467.0,599150.0,598491.0,603869.0,606619.0,609272.0,302,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0
606,302,Pasadena,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0,7889,91105,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1239425.0,1236671.0,1235101.0,1234875.0,1234424.0,1236743.0,1215958.0,1205775.0,1201501.0,1220204.0,1231601.0,1238172.0,302,141913.0,613.0,4.0,46.0,147.0,416.0,2866.0,570.0,2036.0,260.0,34.0
607,303,Paso Robles,32528.0,53.0,0.0,9.0,13.0,31.0,646.0,78.0,523.0,45.0,3.0,1472,93446,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,503495.0,502626.0,504145.0,506334.0,510174.0,508975.0,506443.0,506431.0,509021.0,511386.0,511000.0,510828.0,303,32528.0,53.0,0.0,9.0,13.0,31.0,646.0,78.0,523.0,45.0,3.0
