lat,lon,acq_date,month,cities
38.029499,-122.097076,9/9/2019,9,Concord
38.029522,-122.098808,4/12/2019,4,Concord
38.029587,-121.508545,8/22/2019,8,Stockton
38.029625,-122.098473,4/28/2019,4,Concord
38.029831,-122.096573,7/1/2019,7,Concord
38.029842,-121.504311,8/22/2019,8,Stockton
38.029869,-120.58165,11/14/2019,11,Angels Camp
38.030094,-121.500076,8/22/2019,8,Stockton
38.030121,-122.099945,9/29/2019,9,Concord
38.030342,-122.09716,2/18/2019,2,Concord
38.030464,-122.096313,6/4/2019,6,Concord
38.030968,-122.10022,9/14/2019,9,Concord
38.03109,-122.099838,9/3/2019,9,Concord
38.031116,-121.105225,3/18/2019,3,Linden
38.031143,-122.099396,3/17/2019,3,Concord
38.031143,-121.507233,8/22/2019,8,Stockton
38.03141,-121.509392,8/22/2019,8,Stockton
38.031448,-121.504738,8/22/2019,8,Stockton
38.031635,-121.505157,8/22/2019,8,Stockton
38.032185,-122.096802,6/15/2019,6,Concord
38.032513,-121.50956,8/22/2019,8,Stockton
38.032967,-120.587212,11/14/2019,11,Angels Camp
38.033512,-121.075539,10/6/2019,10,Linden
38.033543,-121.511726,8/23/2019,8,Stockton
38.033836,-120.583107,11/14/2019,11,Angels Camp
38.0339,-121.5067,8/22/2019,8,Stockton
38.035034,-121.511276,8/25/2019,8,Stockton
38.035076,-121.509354,8/25/2019,8,Stockton
38.035324,-121.509323,8/24/2019,8,Stockton
38.0366,-121.0342,11/19/2019,11,Linden
38.0375,-122.229,10/27/2019,10,Crockett
38.040287,-121.208183,8/10/2019,8,Stockton
38.04253,-121.176765,11/1/2019,11,Stockton
38.043343,-122.252655,4/14/2019,4,Rodeo
38.04385,-122.253403,4/12/2019,4,Rodeo
38.04388,-122.248703,10/15/2019,10,Rodeo
38.044132,-122.255096,5/30/2019,5,Rodeo
38.044235,-122.255676,8/7/2019,8,Rodeo
38.044395,-122.254524,7/12/2019,7,Rodeo
38.044521,-122.255142,4/23/2019,4,Rodeo
38.044609,-122.255386,3/17/2019,3,Rodeo
38.044651,-122.255386,4/13/2019,4,Rodeo
38.044777,-122.255127,3/16/2019,3,Rodeo
38.044792,-122.254539,5/19/2019,5,Rodeo
38.044876,-122.256134,7/2/2019,7,Rodeo
38.045307,-122.255615,3/12/2019,3,Rodeo
38.046535,-121.088875,4/8/2019,4,Linden
38.046608,-121.007637,12/30/2019,12,Linden
38.047,-121.0885,4/9/2019,4,Linden
38.04842,-121.088928,4/9/2019,4,Linden
38.04863,-122.244324,10/15/2019,10,Crockett
38.049831,-121.089722,4/8/2019,4,Linden
38.053101,-120.763809,6/4/2019,6,Angels Camp
38.056683,-121.017227,2/23/2019,2,Linden
38.060577,-121.159836,8/31/2019,8,Lodi
38.06189,-121.237183,1/2/2019,1,Stockton
38.0648,-121.1859,11/15/2019,11,Stockton
38.065033,-121.329185,8/30/2019,8,Stockton
38.0667,-121.174,11/15/2019,11,Lodi
38.067257,-120.103279,9/17/2019,9,Mi Wuk Village
38.067406,-122.137115,10/24/2019,10,Benicia
38.067848,-122.138985,10/24/2019,10,Benicia
38.067921,-122.137993,11/4/2019,11,Benicia
38.068058,-122.139275,12/27/2019,12,Benicia
38.068092,-122.1381,12/27/2019,12,Benicia
38.068115,-122.139587,10/29/2019,10,Benicia
38.068291,-120.525436,5/3/2019,5,Vallecito
38.0683,-121.1799,11/15/2019,11,Stockton
38.068481,-122.136147,10/6/2019,10,Benicia
38.068542,-122.137459,9/10/2019,9,Benicia
38.068638,-122.139244,10/14/2019,10,Benicia
38.06871,-122.138443,10/27/2019,10,Benicia
38.068726,-122.137856,10/1/2019,10,Benicia
38.068764,-122.136803,11/3/2019,11,Benicia
38.068836,-122.140022,10/30/2019,10,Benicia
38.068897,-122.139069,6/29/2019,6,Benicia
38.068916,-122.13755,8/21/2019,8,Benicia
38.068943,-122.138046,11/6/2019,11,Benicia
38.068966,-122.139915,8/26/2019,8,Benicia
38.068985,-122.13855,10/5/2019,10,Benicia
38.068989,-122.138565,10/2/2019,10,Benicia
38.069,-122.137863,5/30/2019,5,Benicia
38.069008,-122.140503,11/3/2019,11,Benicia
38.069016,-122.138878,11/25/2019,11,Benicia
38.069031,-122.137909,9/11/2019,9,Benicia
38.069065,-122.138313,7/23/2019,7,Benicia
38.069176,-122.137894,9/15/2019,9,Benicia
38.069221,-122.140984,6/13/2019,6,Benicia
38.069225,-122.139366,9/4/2019,9,Benicia
38.069225,-122.137993,6/23/2019,6,Benicia
38.069233,-122.138054,3/12/2019,3,Benicia
38.069283,-122.137512,7/24/2019,7,Benicia
38.069355,-122.137337,7/6/2019,7,Benicia
38.069359,-122.140282,7/3/2019,7,Benicia
38.069397,-122.137253,11/24/2019,11,Benicia
38.069401,-122.137375,11/19/2019,11,Benicia
38.069469,-122.138863,6/17/2019,6,Benicia
38.069477,-122.139313,9/29/2019,9,Benicia
38.069481,-122.137306,11/22/2019,11,Benicia
38.069508,-122.139488,8/26/2019,8,Benicia
38.069511,-122.139427,10/16/2019,10,Benicia
38.069523,-122.13929,12/27/2019,12,Benicia
38.069572,-122.136497,9/6/2019,9,Benicia
38.069584,-122.136169,10/20/2019,10,Benicia
38.069588,-122.137718,11/25/2019,11,Benicia
38.069603,-122.137741,9/13/2019,9,Benicia
38.069633,-122.137291,5/29/2019,5,Benicia
38.069675,-122.139763,9/18/2019,9,Benicia
38.069683,-122.138252,7/8/2019,7,Benicia
38.069706,-122.139725,1/3/2019,1,Benicia
38.069717,-122.13549,11/20/2019,11,Benicia
38.069725,-122.138931,5/13/2019,5,Benicia
38.069725,-122.138603,11/3/2019,11,Benicia
38.069748,-122.139984,10/11/2019,10,Benicia
38.069763,-122.137619,8/7/2019,8,Benicia
38.069805,-122.139015,8/28/2019,8,Benicia
38.069828,-122.136566,10/28/2019,10,Benicia
38.069855,-122.140282,11/2/2019,11,Benicia
38.069881,-122.136894,8/1/2019,8,Benicia
38.069901,-122.136871,11/1/2019,11,Benicia
38.069916,-122.137222,7/7/2019,7,Benicia
38.069927,-122.141663,10/3/2019,10,Benicia
38.069977,-122.138878,9/20/2019,9,Benicia
38.069977,-122.137146,10/28/2019,10,Benicia
38.070026,-122.140465,9/2/2019,9,Benicia
38.070057,-122.138809,11/11/2019,11,Benicia
38.070068,-122.137512,8/12/2019,8,Benicia
38.070129,-122.139107,7/4/2019,7,Benicia
38.070141,-122.13916,10/10/2019,10,Benicia
38.070148,-122.139313,3/16/2019,3,Benicia
38.07019,-122.136665,11/19/2019,11,Benicia
38.07021,-122.137787,7/17/2019,7,Benicia
38.070232,-122.141296,8/6/2019,8,Benicia
38.070271,-122.139122,11/5/2019,11,Benicia
38.070271,-122.138657,11/13/2019,11,Benicia
38.070278,-122.139175,3/19/2019,3,Benicia
38.070278,-122.136009,10/3/2019,10,Benicia
38.070282,-122.138084,7/1/2019,7,Benicia
38.070305,-121.279144,11/15/2019,11,Stockton
38.070309,-122.139984,2/7/2019,2,Benicia
38.07032,-122.13665,3/18/2019,3,Benicia
38.070324,-122.14045,1/23/2019,1,Benicia
38.070328,-122.137978,8/14/2019,8,Benicia
38.070339,-122.139366,7/8/2019,7,Benicia
38.070381,-122.138741,8/13/2019,8,Benicia
38.070385,-122.139534,8/8/2019,8,Benicia
38.0704,-122.140091,6/4/2019,6,Benicia
38.07045,-122.139122,10/29/2019,10,Benicia
38.070492,-122.137566,12/24/2019,12,Benicia
38.070499,-122.135925,10/7/2019,10,Benicia
38.070511,-122.137337,7/2/2019,7,Benicia
38.070526,-122.139603,8/18/2019,8,Benicia
38.070545,-122.141281,11/1/2019,11,Benicia
38.070568,-122.139984,10/26/2019,10,Benicia
38.070572,-122.136101,10/25/2019,10,Benicia
38.070576,-122.136497,11/23/2019,11,Benicia
38.070591,-122.139763,12/16/2019,12,Benicia
38.070637,-122.140625,9/6/2019,9,Benicia
38.070637,-122.13765,12/9/2019,12,Benicia
38.070644,-122.139671,10/18/2019,10,Benicia
38.070671,-122.14045,9/6/2019,9,Benicia
38.070679,-122.138054,2/18/2019,2,Benicia
38.070686,-122.137772,11/17/2019,11,Benicia
38.07069,-122.138,8/24/2019,8,Benicia
38.070694,-122.136772,11/3/2019,11,Benicia
38.070698,-122.139343,9/26/2019,9,Benicia
38.070709,-122.137894,10/12/2019,10,Benicia
38.070728,-122.136818,9/14/2019,9,Benicia
38.070827,-122.136734,11/3/2019,11,Benicia
38.070831,-122.137009,9/3/2019,9,Benicia
38.070847,-122.139847,9/21/2019,9,Benicia
38.070866,-122.139603,3/7/2019,3,Benicia
38.070869,-122.138123,10/8/2019,10,Benicia
38.070908,-122.138084,2/23/2019,2,Benicia
38.07093,-122.14045,3/14/2019,3,Benicia
38.070934,-122.138931,8/31/2019,8,Benicia
38.070953,-122.140205,7/12/2019,7,Benicia
38.070957,-122.140396,7/5/2019,7,Benicia
38.070984,-122.138344,6/26/2019,6,Benicia
38.070988,-122.137634,3/14/2019,3,Benicia
38.071011,-122.137131,9/8/2019,9,Benicia
38.071053,-122.136101,11/25/2019,11,Benicia
38.071064,-122.141266,10/7/2019,10,Benicia
38.071068,-122.139099,10/24/2019,10,Benicia
38.071075,-122.137032,3/21/2019,3,Benicia
38.071087,-122.139229,11/30/2019,11,Benicia
38.07111,-122.137581,1/25/2019,1,Benicia
38.071152,-122.138443,9/26/2019,9,Benicia
38.071186,-122.138115,12/15/2019,12,Benicia
38.07119,-122.137222,1/2/2019,1,Benicia
38.071217,-122.139816,1/25/2019,1,Benicia
38.071228,-122.136391,10/31/2019,10,Benicia
38.071239,-122.136322,10/9/2019,10,Benicia
38.071243,-122.140259,8/5/2019,8,Benicia
38.071251,-122.138725,6/8/2019,6,Benicia
38.071281,-122.136688,1/21/2019,1,Benicia
38.071301,-122.141457,9/6/2019,9,Benicia
38.071316,-122.139053,1/1/2019,1,Benicia
38.071335,-122.140106,7/19/2019,7,Benicia
38.07135,-122.142197,7/15/2019,7,Benicia
38.07135,-122.140778,6/18/2019,6,Benicia
38.071354,-122.140228,10/8/2019,10,Benicia
38.071354,-122.139793,9/12/2019,9,Benicia
38.071373,-122.137238,9/30/2019,9,Benicia
38.071423,-122.138443,3/15/2019,3,Benicia
38.07143,-122.140335,11/29/2019,11,Benicia
38.07148,-122.14061,6/5/2019,6,Benicia
38.071487,-122.137077,6/21/2019,6,Benicia
38.071541,-122.136078,9/19/2019,9,Benicia
38.071575,-122.140747,10/25/2019,10,Benicia
38.071609,-122.139793,8/9/2019,8,Benicia
38.071636,-122.139641,11/21/2019,11,Benicia
38.071693,-122.138824,7/11/2019,7,Benicia
38.071724,-122.137375,12/15/2019,12,Benicia
38.071735,-122.139038,10/14/2019,10,Benicia
38.071751,-122.137993,8/4/2019,8,Benicia
38.071762,-122.136787,9/5/2019,9,Benicia
38.071762,-122.136063,10/4/2019,10,Benicia
38.071804,-122.140434,8/25/2019,8,Benicia
38.071831,-122.140778,9/11/2019,9,Benicia
38.071831,-122.138893,7/16/2019,7,Benicia
38.071835,-122.137825,8/22/2019,8,Benicia
38.071842,-122.138397,8/5/2019,8,Benicia
38.071842,-122.136772,5/22/2019,5,Benicia
38.071846,-122.140572,7/28/2019,7,Benicia
38.07185,-122.140816,9/9/2019,9,Benicia
38.07188,-122.139954,11/20/2019,11,Benicia
38.071899,-122.138428,9/7/2019,9,Benicia
38.071926,-122.139053,11/4/2019,11,Benicia
38.071972,-122.140175,6/6/2019,6,Benicia
38.071983,-122.137115,12/31/2019,12,Benicia
38.072,-120.1447,5/14/2019,5,Mi Wuk Village
38.072002,-122.141403,5/23/2019,5,Benicia
38.072025,-122.140022,8/11/2019,8,Benicia
38.072041,-122.141006,1/23/2019,1,Benicia
38.072056,-122.140068,11/2/2019,11,Benicia
38.072063,-122.139297,6/24/2019,6,Benicia
38.072083,-122.140022,3/17/2019,3,Benicia
38.072083,-122.139366,8/3/2019,8,Benicia
38.072086,-122.139519,6/18/2019,6,Benicia
38.072144,-122.140213,11/26/2019,11,Benicia
38.072144,-122.138756,10/8/2019,10,Benicia
38.072155,-122.136909,11/4/2019,11,Benicia
38.072159,-122.139748,8/2/2019,8,Benicia
38.072166,-122.137718,10/27/2019,10,Benicia
38.072178,-122.137566,12/14/2019,12,Benicia
38.072193,-122.140038,6/1/2019,6,Benicia
38.072201,-122.139969,3/11/2019,3,Benicia
38.072205,-122.140205,7/30/2019,7,Benicia
38.072208,-122.138275,10/22/2019,10,Benicia
38.072216,-122.140228,10/30/2019,10,Benicia
38.07222,-121.179604,11/15/2019,11,Lodi
38.072227,-122.137199,11/6/2019,11,Benicia
38.072239,-122.140434,9/19/2019,9,Benicia
38.072239,-122.138916,9/17/2019,9,Benicia
38.072269,-122.140205,8/31/2019,8,Benicia
38.072269,-122.137703,10/5/2019,10,Benicia
38.072342,-122.140465,10/21/2019,10,Benicia
38.072372,-122.140175,8/21/2019,8,Benicia
38.072464,-122.140625,12/28/2019,12,Benicia
38.072472,-122.140068,6/8/2019,6,Benicia
38.072548,-122.136162,10/29/2019,10,Benicia
38.072567,-122.139763,1/22/2019,1,Benicia
38.07262,-122.139275,7/16/2019,7,Benicia
38.072639,-122.139748,7/22/2019,7,Benicia
38.072693,-122.139015,7/14/2019,7,Benicia
38.072697,-122.140244,11/12/2019,11,Benicia
38.072708,-122.137222,10/1/2019,10,Benicia
38.072781,-122.137909,5/22/2019,5,Benicia
38.072834,-122.138657,10/16/2019,10,Benicia
38.072857,-122.139847,7/9/2019,7,Benicia
38.073074,-122.139275,3/13/2019,3,Benicia
38.073204,-122.139275,10/11/2019,10,Benicia
38.07333,-122.139313,9/11/2019,9,Benicia
38.0736,-120.1334,5/14/2019,5,Mi Wuk Village
38.074081,-120.461899,4/18/2019,4,Vallecito
38.074451,-120.463989,4/19/2019,4,Vallecito
38.074528,-121.236473,11/15/2019,11,Stockton
38.074627,-120.465195,4/18/2019,4,Vallecito
38.07494,-121.278816,11/15/2019,11,Stockton
38.0751,-120.1221,5/14/2019,5,Mi Wuk Village
38.0755,-121.236,11/15/2019,11,Stockton
38.075546,-122.258224,9/26/2019,9,Vallejo
38.076473,-122.253174,9/26/2019,9,Vallejo
38.0766,-120.4566,4/18/2019,4,Vallecito
38.079987,-122.254196,9/26/2019,9,Vallejo
38.0805,-121.2398,11/15/2019,11,Stockton
38.0825,-120.1355,5/14/2019,5,Mi Wuk Village
38.090897,-122.133575,7/5/2019,7,Benicia
38.093819,-121.450409,7/4/2019,7,Lodi
38.100956,-121.250282,3/30/2019,3,Stockton
38.102,-121.0716,11/15/2019,11,Linden
38.105766,-121.074722,11/15/2019,11,Linden
38.106834,-121.249817,3/30/2019,3,Stockton
38.106903,-121.069489,11/15/2019,11,Linden
38.109997,-121.073723,11/15/2019,11,Lodi
38.110188,-122.508087,9/10/2019,9,Novato
38.110958,-121.075813,11/15/2019,11,Lodi
38.111744,-121.075104,11/15/2019,11,Lodi
38.112049,-121.071663,11/15/2019,11,Lodi
38.112965,-121.965912,10/28/2019,10,Suisun City
38.11298,-121.962357,10/28/2019,10,Suisun City
38.113422,-121.971016,10/28/2019,10,Suisun City
38.113888,-121.640831,5/25/2019,5,Isleton
38.1139,-121.2177,6/6/2019,6,Lodi
38.1142,-121.9664,10/28/2019,10,Suisun City
38.114605,-121.616653,12/30/2019,12,Isleton
38.1154,-121.9674,10/28/2019,10,Suisun City
38.1154,-121.0728,11/15/2019,11,Lodi
38.115643,-121.970459,10/28/2019,10,Suisun City
38.116184,-121.962082,10/28/2019,10,Suisun City
38.116791,-121.960144,10/28/2019,10,Suisun City
38.116989,-121.977875,10/28/2019,10,Suisun City
38.117168,-121.975128,10/28/2019,10,Suisun City
38.117249,-121.96524,10/28/2019,10,Suisun City
38.11771,-121.970352,10/28/2019,10,Suisun City
38.118309,-121.9786,10/28/2019,10,Suisun City
38.118977,-121.965294,10/28/2019,10,Suisun City
38.119583,-121.958832,10/28/2019,10,Suisun City
38.120613,-121.954376,10/28/2019,10,Suisun City
38.12064,-121.976143,10/28/2019,10,Suisun City
38.1208,-121.8188,8/13/2019,8,Birds Landing
38.121075,-121.959488,10/28/2019,10,Suisun City
38.121292,-121.086182,4/14/2019,4,Lodi
38.12154,-121.964584,10/28/2019,10,Suisun City
38.122463,-121.9748,10/28/2019,10,Suisun City
38.122925,-121.979927,10/28/2019,10,Suisun City
38.12352,-121.947144,10/28/2019,10,Suisun City
38.1236,-121.9689,10/28/2019,10,Suisun City
38.124901,-121.975075,10/28/2019,10,Suisun City
38.124901,-121.953728,10/28/2019,10,Suisun City
38.1253,-121.9432,10/28/2019,10,Suisun City
38.1258,-121.3722,8/25/2019,8,Lodi
38.126179,-121.955269,10/28/2019,10,Suisun City
38.126675,-121.983078,10/28/2019,10,Suisun City
38.126961,-121.941727,10/28/2019,10,Suisun City
38.127216,-121.979271,10/28/2019,10,Suisun City
38.127487,-122.507874,10/19/2019,10,Novato
38.1278,-121.36,8/25/2019,8,Lodi
38.127861,-121.386261,8/27/2019,8,Lodi
38.128155,-121.948013,10/28/2019,10,Suisun City
38.129185,-121.953079,10/28/2019,10,Suisun City
38.12941,-121.083107,4/14/2019,4,Lockeford
38.129539,-122.508652,10/19/2019,10,Novato
38.129639,-121.97583,10/28/2019,10,Suisun City
38.130112,-121.943588,10/28/2019,10,Suisun City
38.130424,-121.942726,10/28/2019,10,Suisun City
38.130581,-122.504608,10/19/2019,10,Novato
38.130852,-121.956131,10/28/2019,10,Suisun City
38.1314,-121.3889,8/27/2019,8,Lodi
38.13163,-122.500565,10/19/2019,10,Novato
38.13179,-121.386467,11/21/2019,11,Lodi
38.132771,-121.951744,10/28/2019,10,Suisun City
38.1329,-121.9715,10/28/2019,10,Suisun City
38.132992,-121.948639,10/28/2019,10,Suisun City
38.133076,-121.388474,8/27/2019,8,Lodi
38.133469,-121.952438,10/28/2019,10,Suisun City
38.133591,-121.382393,8/27/2019,8,Lodi
38.133759,-122.501572,10/17/2019,10,Novato
38.1339,-121.5952,4/25/2019,4,Isleton
38.133938,-121.957535,10/28/2019,10,Suisun City
38.134201,-121.384209,8/27/2019,8,Lodi
38.13475,-122.501945,10/19/2019,10,Novato
38.134762,-121.944519,10/28/2019,10,Suisun City
38.135334,-121.972832,10/28/2019,10,Suisun City
38.13625,-121.972343,10/28/2019,10,Suisun City
38.136711,-121.940033,10/28/2019,10,Suisun City
38.137161,-121.448891,2/22/2019,2,Lodi
38.137463,-121.952629,10/28/2019,10,Suisun City
38.138092,-121.96804,10/28/2019,10,Suisun City
38.139156,-121.967094,10/28/2019,10,Suisun City
38.13937,-121.948189,10/28/2019,10,Suisun City
38.139622,-121.972191,10/28/2019,10,Suisun City
38.1406,-121.9488,10/28/2019,10,Suisun City
38.140911,-121.971855,10/29/2019,10,Suisun City
38.141071,-121.449928,6/3/2019,6,Lodi
38.141159,-121.976547,10/29/2019,10,Suisun City
38.141354,-121.957932,10/27/2019,10,Suisun City
38.1424,-121.9605,10/28/2019,10,Suisun City
38.142406,-122.369095,10/17/2019,10,Vallejo
38.142845,-121.968834,10/28/2019,10,Suisun City
38.144501,-121.970222,10/29/2019,10,Suisun City
38.144695,-121.958672,10/27/2019,10,Suisun City
38.144726,-121.974899,10/29/2019,10,Suisun City
38.144981,-122.374603,10/17/2019,10,Vallejo
38.145245,-120.536324,4/17/2019,4,Murphys
38.145767,-122.37001,10/17/2019,10,Vallejo
38.146362,-120.534523,4/17/2019,4,Murphys
38.150223,-121.38504,5/20/2019,5,Lodi
38.150665,-121.382492,5/20/2019,5,Lodi
38.154057,-121.491608,10/28/2019,10,Isleton
38.156086,-121.48938,10/29/2019,10,Isleton
38.156502,-121.486076,3/16/2019,3,Lodi
38.1574,-121.1442,3/14/2019,3,Lockeford
38.157482,-121.126633,3/14/2019,3,Lockeford
38.1576,-121.1338,8/17/2019,8,Lockeford
38.158516,-122.563629,9/2/2019,9,Novato
38.158543,-122.564301,9/8/2019,9,Novato
38.158585,-122.566132,8/23/2019,8,Novato
38.158779,-121.428223,6/5/2019,6,Lodi
38.158791,-122.563454,7/11/2019,7,Novato
38.158909,-121.135574,8/17/2019,8,Lockeford
38.15905,-121.118942,3/18/2019,3,Lockeford
38.159081,-122.565437,6/9/2019,6,Novato
38.159126,-122.566093,7/28/2019,7,Novato
38.15934,-122.567032,9/3/2019,9,Novato
38.159351,-122.5662,6/21/2019,6,Novato
38.159435,-122.563438,6/5/2019,6,Novato
38.159542,-122.563904,7/12/2019,7,Novato
38.159695,-122.565697,9/13/2019,9,Novato
38.159706,-122.565269,5/29/2019,5,Novato
38.159714,-121.49099,3/15/2019,3,Isleton
38.159821,-122.566666,9/24/2019,9,Novato
38.159988,-122.565216,8/2/2019,8,Novato
38.160271,-122.565857,2/18/2019,2,Novato
38.16029,-121.125168,3/14/2019,3,Lockeford
38.160309,-122.563934,7/6/2019,7,Novato
38.160469,-122.56411,7/23/2019,7,Novato
38.160492,-122.565285,3/16/2019,3,Novato
38.160534,-122.566628,9/25/2019,9,Novato
38.160561,-122.567078,7/22/2019,7,Novato
38.16058,-122.565002,4/18/2019,4,Novato
38.16058,-121.475952,3/13/2019,3,Lodi
38.160603,-121.488571,3/11/2019,3,Isleton
38.160664,-121.129662,8/17/2019,8,Lockeford
38.160831,-122.56369,11/17/2019,11,Novato
38.160847,-122.566132,9/30/2019,9,Novato
38.160885,-122.564087,8/7/2019,8,Novato
38.160976,-122.567085,8/28/2019,8,Novato
38.16098,-122.563744,9/14/2019,9,Novato
38.161037,-122.564453,9/4/2019,9,Novato
38.161045,-122.564674,4/17/2019,4,Novato
38.161152,-122.56324,4/23/2019,4,Novato
38.161175,-122.566109,8/27/2019,8,Novato
38.161198,-122.566818,8/18/2019,8,Novato
38.161247,-122.566109,7/23/2019,7,Novato
38.161263,-122.565979,8/12/2019,8,Novato
38.161366,-122.566513,6/4/2019,6,Novato
38.161392,-122.564285,6/26/2019,6,Novato
38.161903,-121.128281,3/14/2019,3,Lockeford
38.163246,-121.122574,3/14/2019,3,Lockeford
38.165123,-121.487076,3/15/2019,3,Isleton
38.168159,-121.033531,5/6/2019,5,Lockeford
38.169147,-121.666161,1/24/2019,1,Rio Vista
38.169266,-121.345779,2/22/2019,2,Woodbridge
38.1715,-121.3714,4/10/2019,4,Lodi
38.172722,-121.575386,4/22/2019,4,Isleton
38.174122,-121.298775,3/12/2019,3,Woodbridge
38.174889,-121.572845,4/22/2019,4,Isleton
38.176491,-121.325508,6/4/2019,6,Woodbridge
38.176849,-121.330757,6/4/2019,6,Woodbridge
38.1769,-121.3795,4/10/2019,4,Lodi
38.1771,-121.3559,11/22/2019,11,Woodbridge
38.177181,-121.575974,4/22/2019,4,Isleton
38.177299,-121.365616,4/10/2019,4,Woodbridge
38.1773,-121.2987,1/22/2019,1,Woodbridge
38.1782,-121.3501,11/21/2019,11,Woodbridge
38.1787,-121.3445,11/22/2019,11,Woodbridge
38.179192,-121.182526,11/16/2019,11,Lockeford
38.180466,-121.294258,1/22/2019,1,Woodbridge
38.1809,-121.3733,4/10/2019,4,Woodbridge
38.18203,-121.285202,7/31/2019,7,Woodbridge
38.18235,-121.354469,11/21/2019,11,Woodbridge
38.182362,-121.362816,4/10/2019,4,Woodbridge
38.1824,-121.3607,4/10/2019,4,Woodbridge
38.183479,-121.372299,4/10/2019,4,Woodbridge
38.1835,-121.3553,11/21/2019,11,Woodbridge
38.183659,-121.365875,4/10/2019,4,Woodbridge
38.183903,-121.357437,11/21/2019,11,Woodbridge
38.184,-121.4122,5/28/2019,5,Lodi
38.184052,-121.346931,11/22/2019,11,Woodbridge
38.184277,-121.410995,5/28/2019,5,Lodi
38.185028,-120.668938,6/18/2019,6,San Andreas
38.185741,-121.351341,11/21/2019,11,Woodbridge
38.186,-121.4093,5/31/2019,5,Lodi
38.186085,-121.409286,5/28/2019,5,Lodi
38.18626,-121.183624,3/18/2019,3,Lockeford
38.1868,-121.1913,3/18/2019,3,Acampo
38.1873,-121.1878,3/18/2019,3,Lockeford
38.1875,-121.2801,11/15/2019,11,Acampo
38.1877,-121.3702,4/10/2019,4,Woodbridge
38.189648,-121.184563,3/18/2019,3,Lockeford
38.1899,-121.2758,11/15/2019,11,Acampo
38.191616,-121.07383,11/16/2019,11,Lockeford
38.192902,-121.283516,11/15/2019,11,Acampo
38.1936,-121.0585,11/16/2019,11,Lockeford
38.194027,-121.279335,11/15/2019,11,Acampo
38.1949,-121.2809,11/15/2019,11,Acampo
38.1955,-121.0801,11/16/2019,11,Lockeford
38.196999,-121.280937,11/15/2019,11,Acampo
38.199081,-121.456718,2/6/2019,2,Lodi
38.199921,-121.457512,2/6/2019,2,Lodi
38.2001,-121.3328,3/15/2019,3,Woodbridge
38.200348,-121.341003,3/15/2019,3,Woodbridge
38.200397,-121.459427,2/6/2019,2,Lodi
38.2008,-120.5822,12/31/2019,12,San Andreas
38.201687,-120.581596,1/12/2019,1,San Andreas
38.202,-121.3448,3/15/2019,3,Woodbridge
38.202217,-121.453316,2/6/2019,2,Lodi
38.202618,-120.580093,1/12/2019,1,San Andreas
38.203175,-120.584259,12/31/2019,12,San Andreas
38.203915,-121.457062,2/6/2019,2,Lodi
38.2046,-121.4487,2/6/2019,2,Lodi
38.2049,-121.1725,11/15/2019,11,Lockeford
38.2061,-121.4615,2/6/2019,2,Lodi
38.206924,-120.581841,1/29/2019,1,San Andreas
38.208576,-121.350266,10/28/2019,10,Woodbridge
38.208675,-121.400345,1/2/2019,1,Lodi
38.209042,-121.355019,10/28/2019,10,Woodbridge
38.210987,-121.314926,11/16/2019,11,Woodbridge
38.211666,-121.170776,11/15/2019,11,Lockeford
38.211781,-121.988609,6/15/2019,6,Suisun City
38.212727,-121.349579,10/28/2019,10,Woodbridge
38.2128,-121.1788,3/15/2019,3,Lockeford
38.213196,-121.354332,10/28/2019,10,Woodbridge
38.213261,-121.307671,11/16/2019,11,Woodbridge
38.213932,-121.182594,3/15/2019,3,Acampo
38.213993,-121.184334,3/15/2019,3,Acampo
38.214,-121.1749,11/15/2019,11,Lockeford
38.214031,-121.171997,11/15/2019,11,Lockeford
38.2144,-121.2995,11/16/2019,11,Woodbridge
38.215359,-121.182037,3/15/2019,3,Acampo
38.215443,-121.986374,6/25/2019,6,Suisun City
38.216564,-121.985542,10/28/2019,10,Suisun City
38.216846,-122.119278,6/7/2019,6,Fairfield
38.218052,-122.11396,6/7/2019,6,Fairfield
38.221878,-121.403755,1/2/2019,1,Woodbridge
38.222385,-121.550262,3/21/2019,3,Walnut Grove
38.223091,-121.549744,3/22/2019,3,Walnut Grove
38.2232,-121.5183,6/21/2019,6,Walnut Grove
38.223343,-120.266434,12/6/2019,12,San Andreas
38.223503,-120.247185,12/6/2019,12,Arnold
38.223942,-120.268898,12/6/2019,12,San Andreas
38.224018,-120.248131,12/6/2019,12,Arnold
38.22422,-121.552795,3/21/2019,3,Walnut Grove
38.225231,-121.519936,6/21/2019,6,Walnut Grove
38.225506,-121.504272,10/13/2019,10,Walnut Grove
38.2261,-121.4751,6/18/2019,6,Walnut Grove
38.2263,-122.0924,6/3/2019,6,Fairfield
38.227245,-121.468277,6/18/2019,6,Walnut Grove
38.227829,-120.248428,12/6/2019,12,Arnold
38.227982,-120.246872,12/6/2019,12,Arnold
38.228,-121.4467,10/23/2019,10,Walnut Grove
38.228012,-120.267776,12/6/2019,12,San Andreas
38.228306,-120.596115,5/9/2019,5,San Andreas
38.2287,-120.5989,4/25/2019,4,San Andreas
38.229839,-120.59874,4/25/2019,4,San Andreas
38.230343,-121.475868,6/18/2019,6,Walnut Grove
38.2309,-120.2525,11/12/2019,11,Arnold
38.231,-121.4625,10/23/2019,10,Walnut Grove
38.231522,-122.437141,9/30/2019,9,Sonoma
38.231667,-120.256943,11/13/2019,11,Arnold
